,artist_name,track_name,track_id,popularity,release_date_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2451,Shania Twain,Love Gets Me Every Time,0sWuCk3I32giCWbub1ySZC,0.5,1997,0.737,0.693,2,-7.045,1,0.0273,0.264,1.1e-06,0.273,0.962,123.055,213827,4
2452,Cedarmont Kids,Jesus Loves Me,4RQHs94Y99QaGuYDzzSoSO,0.49,1997,0.581,0.122,5,-14.481,1,0.0302,0.882,5.84e-06,0.266,0.446,107.626,132427,4
2453,Luis Miguel,La Gloria Eres Tu,0toNfHRTPmbsHi63G7Vgdz,0.44,1997,0.626,0.623,4,-6.888,0,0.0236,0.397,6.87e-06,0.0777,0.516,90.994,202760,4
2454,Cannonball Adderley,"Mercy, Mercy, Mercy",6NF8MZ2trxckVBr82pyyPt,0.52,1997,0.544,0.425,10,-10.231,1,0.0346,0.719,0.0186,0.964,0.348,84.443,313200,4
2455,Intocable,¿Y Todo Para Qué?,7EdSK9nLBY2RgbJ7g22s4z,0.54,1997,0.691,0.638,0,-7.799,1,0.0276,0.306,5.42e-05,0.321,0.774,102.84,190933,4
2456,Alejandro Sanz,"Y, ¿Si fuera ella?",1DmlUpnkg4N1VWquSoffF1,0.63,1997,0.428,0.556,1,-4.967,1,0.0407,0.659,0.0,0.115,0.162,150.732,323027,4
2457,The Notorious B.I.G.,Somebody's Gotta Die - 2014 Remaster,11s9e5nZrTXzdDTguBFtou,0.5,1997,0.488,0.905,8,-4.21,1,0.334,0.241,0.0,0.305,0.674,82.385,266733,4
2458,JAY-Z,Always Be My Sunshine,1EkteNRr1GNnrjRZ5zRXWy,0.54,1997,0.676,0.658,6,-9.227,0,0.314,0.0127,0.000938,0.574,0.677,90.227,283360,4
2459,Mariah Carey,Butterfly,3hp4ojt7tHLWwz6SaR7vkw,0.52,1997,0.535,0.523,2,-7.601,1,0.0312,0.603,0.0,0.0943,0.17,107.889,273933,4
2460,Queen Pen,Party Ain't A Party,3plNsz0KQaJjtW75gYTMEn,0.46,1997,0.744,0.803,7,-6.445,1,0.202,0.0259,0.0,0.555,0.574,94.088,250200,4
2461,Clay Walker,Rumor Has It,3oEa0GglFHgeSTaC0cQ00R,0.45,1997,0.625,0.663,7,-10.258,1,0.0281,0.0369,0.0,0.161,0.737,123.019,189400,4
2462,Jane's Addiction,Jane Says - Live,1atCEBZJgOcoajj0sWzn1x,0.47,1997,0.542,0.877,7,-6.266,1,0.0616,0.0204,0.161,0.972,0.584,82.676,391067,4
2463,Everclear,Amphetamine,57a2a5vsEqnZsjcwMuo6Vo,0.47,1997,0.322,0.993,7,-6.639,1,0.464,0.0139,0.0049,0.402,0.0383,97.199,215040,4
2464,Teodoro Reyes,Los Pobres Tambien LLoran,2PcQcYs9O2akTO3uCgRdGg,0.47,1997,0.648,0.456,0,-8.401,1,0.0311,0.611,1.55e-06,0.209,0.961,141.189,216800,4
2465,Joe Hisaishi,Ashitaka and San,6JNgTjdCMt4lYqFfFaBtCr,0.51,1997,0.37,0.13,1,-17.036,1,0.0293,0.983,0.917,0.119,0.0376,73.822,192507,4
2466,Los Llayras,Corazón Adolorido,1v4Wl2u2I5LFSYbjfy3M8s,0.54,1997,0.56,0.718,5,-7.992,1,0.11,0.162,0.00123,0.0617,0.914,181.768,230133,4
2467,Ottorino Respighi,"6 Pezzi, P. 44: No. 3. Notturno",4z9lWT4B9ILqOPcA58TUM1,0.51,1997,0.242,0.0109,6,-28.673,1,0.0386,0.992,0.877,0.0919,0.0986,86.803,241800,3
2468,Everclear,So Much For The Afterglow,0gtQpIxMYqLxtSQn52m0Wx,0.47,1997,0.349,0.949,9,-7.114,1,0.369,0.00521,0.831,0.096,0.108,149.897,233867,4
2469,Julie Andrews,"Supercalifragilisticexpialidocious - From ""Mary Poppins""/Soundtrack Version",05miM6U3bpqzG5BRr0C8FF,0.48,1997,0.524,0.609,7,-13.03,0,0.401,0.607,0.0,0.126,0.948,80.232,123027,4
2470,Limp Bizkit,Counterfeit,2nMN06ZdkOyGrhSDt9CKah,0.49,1997,0.462,0.943,1,-5.343,1,0.245,0.0364,0.00148,0.0871,0.218,95.483,308093,4
2471,Loreena McKennitt,The Mummers' Dance,5OFXqc0YydDLSJTxEp0AjS,0.43,1997,0.548,0.456,0,-11.53,0,0.0289,0.425,0.116,0.0892,0.294,120.274,367440,4
2472,Modest Mouse,Trailer Trash,3GcRZ1Q9Q6NIeDNw3MVAWS,0.45,1997,0.488,0.628,7,-4.579,1,0.0348,0.0783,0.00519,0.0618,0.715,164.011,349600,4
2473,The Sundays,Summertime,4TwaeQT1YTeBUBRB8NeSCo,0.44,1997,0.617,0.645,9,-7.203,1,0.0338,0.128,6.88e-05,0.102,0.802,96.017,213493,4
2474,Radiohead,Fitter Happier,6wnmRxEbwUK7WLyUtiRuT7,0.51,1997,0.432,0.391,9,-14.99,1,0.242,0.813,0.00363,0.155,0.744,123.538,117333,4
2475,Gods Property,More Than I Can Bear,6hr7Ivu11c0HWIM79ha8sX,0.43,1997,0.337,0.708,0,-5.806,1,0.0747,0.51,0.0,0.0784,0.441,91.598,321600,4
2476,Tom Browne,Funkin' for Jamaica,0xbkxTqSaW5blsYgRXpB5I,0.5,1997,0.854,0.776,8,-9.85,1,0.217,0.436,0.175,0.0549,0.656,111.212,280933,4
2477,*NSYNC,(God Must Have Spent) A Little More Time On You,4mljNnZ2eaXKSbEAOzLlLE,0.44,1997,0.6,0.544,10,-8.863,1,0.0358,0.441,0.0,0.255,0.32,83.992,282960,4
2478,Sentidos Opuestos,¿Donde Están?,4svFtvFAitlF833rgaDW22,0.59,1997,0.895,0.961,4,-11.706,1,0.037,0.0151,0.504,0.0683,0.925,129.994,269493,4
2479,Uncle Sam,I Don't Ever Want to See You Again,4oJEy4qDPwDk5ac26yEMeL,0.47,1997,0.607,0.497,11,-7.017,1,0.0374,0.38,0.0,0.0681,0.407,125.951,345133,3
2480,Lathun,Freak It,02hwiuel0E57ObJtCEMkIe,0.43,1997,0.831,0.633,7,-9.364,1,0.0669,0.000214,0.0012,0.0335,0.79,129.948,325040,4
2481,Kenny G,How Could an Angel Break My Heart (with Toni Braxton),4ViVDWlmKfGff25okNzGcC,0.55,1997,0.297,0.23,5,-16.015,1,0.0358,0.273,0.0,0.09,0.15,79.272,261867,4
2482,Grupo Limite,Hasta Mañana,7122g4Jp2ZrSYfkxbI04Lu,0.55,1997,0.791,0.514,10,-9.009,1,0.126,0.247,5.82e-05,0.0793,0.57,86.995,185747,4
2483,Benny Goodman,Chicago,5TjO0GOOon3R6YOnRFPwzk,0.49,1997,0.595,0.285,8,-11.216,1,0.0501,0.943,0.729,0.164,0.778,160.532,179840,3
2484,Incubus,Summer Romance (Anti-Gravity Love Song),4O1aEPLNamT9ZuClNZi2KM,0.5,1997,0.667,0.721,7,-7.17,1,0.0329,0.00915,0.0137,0.105,0.567,110.094,265733,4
2485,Bone Thugs-N-Harmony,If I Could Teach the World,4fupWy6EgMEsEGFXh7vCc9,0.46,1997,0.71,0.441,4,-10.116,1,0.098,0.191,0.0,0.0905,0.537,80.024,264227,4
2486,Marc Anthony,No Me Conoces,6oVwRN6SJEbeEC0LxAeVYd,0.54,1997,0.512,0.59,2,-5.744,0,0.0347,0.795,0.0,0.257,0.68,110.507,328293,4
2487,DeBarge,A Dream,5j0XiDAOE4SnD6pz9icNKc,0.45,1997,0.628,0.424,0,-7.523,0,0.0301,0.378,4.06e-05,0.062,0.613,144.594,314600,4
2488,Foo Fighters,February Stars,2ceA7CWWx6yIHdzppN8nLF,0.5,1997,0.267,0.316,2,-8.272,1,0.0372,0.00825,0.151,0.126,0.227,76.066,289347,4
2489,Bryan Adams,Summer Of '69 - MTV Unplugged Version,1OQpTtcuAauAqp5Okxtbs2,0.59,1997,0.469,0.598,9,-7.791,1,0.031,0.331,0.0,0.977,0.419,141.11,241760,4
2490,Maná,Tú Tienes Lo Que Quiero,7MaBjaWEESQH7u0prh8EM9,0.54,1997,0.679,0.941,4,-4.175,0,0.0304,0.109,0.00397,0.103,0.85,103.235,279267,4
2491,Ween,Waving My Dick in the Wind,3VdaHDwoSEnu3ahDahD0Ci,0.46,1997,0.647,0.97,1,-6.694,0,0.0424,0.00163,0.696,0.081,0.948,145.822,131733,4
2492,Modest Mouse,Polar Opposites,5EsM3rVaMDRsOXJq7oe3tY,0.44,1997,0.478,0.552,2,-6.46,1,0.0337,0.129,0.169,0.103,0.886,176.156,209960,4
2493,Third Eye Blind,God of Wine,7due1Ojbs249hAhgSy7pTt,0.45,1997,0.589,0.524,9,-9.063,1,0.0256,0.0242,0.000167,0.104,0.265,150.112,317200,4
2494,The Dandy Warhols,Not If You Were The Last Junkie On Earth,3M7bAbqHp8mfI3DsYADdcS,0.53,1997,0.45,0.719,9,-8.409,1,0.0371,0.000208,0.0,0.116,0.472,115.952,191933,4
2495,Janet Jackson,Go Deep,5I0a8OADAc28ENKYTNj0YU,0.48,1997,0.895,0.645,8,-3.76,0,0.0688,0.0466,0.0213,0.251,0.8,102.082,282027,4
2496,Los Tres,Claus,1wuY3sjHoi5F1sjiuMxnz5,0.49,1997,0.694,0.577,9,-8.463,1,0.0343,0.0086,0.967,0.0656,0.927,119.712,103000,4
2497,Luis Vargas,Volvio el dolor,0NnwEPjfSBJ9lHnck0g1Up,0.46,1997,0.67,0.345,6,-13.517,1,0.0919,0.402,0.000896,0.0922,0.906,140.677,213693,4
2498,Foo Fighters,Doll,2KvhVhBR7MIMZUQNRBiY2k,0.5,1997,0.491,0.263,7,-11.793,1,0.0305,0.52,0.182,0.257,0.195,119.231,83800,3
2499,Incubus,Vitamin,7fceKgGxIE3s6yGZ0vduQa,0.48,1997,0.556,0.9,9,-5.955,1,0.0423,0.000225,0.327,0.482,0.666,130.384,193200,4
2500,Grupo Exterminador,La Yegua Y El Corvet,3f5GoUW2Q1GXrJ6hVKvFMP,0.49,1997,0.797,0.779,7,-6.808,1,0.163,0.672,0.0,0.113,0.887,116.832,229427,4
2501,Snot,Stoopid,3lvMZTPh9snQKo4OiP13CU,0.49,1997,0.496,0.857,1,-4.515,1,0.0849,0.00185,0.000597,0.117,0.656,171.795,232427,4
2502,Alejandro Fernández,Si Tú Supieras,3PHD1o4vP68uLbExcqUl1x,0.59,1997,0.536,0.522,9,-8.935,1,0.0295,0.879,1.23e-05,0.377,0.286,86.976,246533,4
2503,Coal Chamber,Sway,2ohZZYCWfdKZlNf5Exj35Y,0.48,1997,0.486,0.763,7,-6.719,1,0.111,0.00154,0.047,0.0612,0.342,133.929,215133,4
2504,Mel Waiters,Got My Whiskey,5ib3EGG06XUnUf7hzDnheL,0.43,1997,0.757,0.794,8,-4.351,1,0.0574,0.429,1.04e-06,0.0411,0.903,99.84,228733,4
2505,Greg O'Quin 'N Joyful Noyze,I Told The Storm,2sZGeLC3p0vIBMWp4g2dxL,0.43,1997,0.345,0.482,8,-12.946,1,0.0448,0.0588,0.0,0.317,0.481,68.384,270093,3
2506,Wu-Tang Clan,"Visionz (feat. Method Man, Raekwon, Masta Killa, Inspectah Deck & Ghostface Killah)",3cuy0jpSxGAoTuJE0KORoR,0.48,1997,0.776,0.596,11,-6.017,0,0.348,0.0197,0.0,0.2,0.437,88.927,189267,4
2507,Luis Miguel,Voy a Apagar La Luz / Contigo Aprendí,4atpkWXGHqm8ojbmKF0i4A,0.43,1997,0.371,0.547,4,-6.89,0,0.0292,0.139,0.0,0.37,0.204,79.939,251760,4
2508,Raffi,Skip To My Lou,209sc2QwMDlbXQUyzPAU69,0.44,1997,0.768,0.443,4,-8.074,1,0.0292,0.702,0.0,0.127,0.943,96.624,129667,4
2509,Bronco,Llorando Bajo La Lluvia,4GHJqfl91UnBdxoJbvgxOf,0.43,1997,0.732,0.582,7,-6.063,1,0.0316,0.0515,2.27e-05,0.151,0.447,103.964,194747,4
2510,Luis Miguel,Besame Mucho,18eQbiep3Kllvt52SW3ZCj,0.43,1997,0.613,0.633,7,-8.636,0,0.0307,0.384,2.58e-06,0.201,0.591,122.984,324040,4
2511,Third Eye Blind,I Want You,6H6Gh6sds1QiHmFgzoEJbS,0.44,1997,0.621,0.547,4,-9.632,0,0.0297,0.0457,0.0282,0.0922,0.361,92.122,269013,4
2512,Foo Fighters,My Poor Brain,3yIUusX4NApzRSAkxZFrJg,0.5,1997,0.556,0.91,6,-3.92,0,0.0387,0.00015,0.356,0.0984,0.578,126.252,213560,4
2513,Tony! Toni! Toné!,It Never Rains (In Southern California),6ygcYdLszK2DJUU7BWuCxx,0.44,1997,0.714,0.507,10,-8.481,1,0.0437,0.274,0.0,0.0377,0.85,79.871,296307,4
2514,JAY-Z,Imaginary Players,2g69OToKgXkgsdmy6MlyTm,0.46,1997,0.798,0.68,1,-5.918,0,0.371,0.0726,2.19e-06,0.0896,0.699,88.156,237333,4
2515,Mary J. Blige,Seven Days,1EQCyLy5aXQx59gRAF1YCt,0.44,1997,0.776,0.386,1,-7.806,0,0.0841,0.156,1.85e-05,0.106,0.417,123.914,309893,4
2516,Zhané,Crush,4RWThSGhuuLKClvorIrEpo,0.46,1997,0.763,0.562,3,-8.252,0,0.0318,0.462,0.00146,0.0848,0.668,94.914,180427,4
2517,311,Use Of Time,1wAUM8F740gEZTyUiafTF3,0.44,1997,0.592,0.488,4,-10.173,0,0.0247,0.0105,0.0146,0.113,0.113,102.103,264427,4
2518,The Notorious B.I.G.,You're Nobody (Til Somebody Kills You) - 2014 Remaster,5elwGhYsxqm09XbHvFyWcw,0.49,1997,0.626,0.842,7,-5.032,0,0.279,0.159,1.93e-05,0.0945,0.624,84.657,292933,4
2519,Big Head Todd and The Monsters,Boom Boom,0cvCArAiYZcWg1v0DRCxFC,0.49,1997,0.517,0.563,9,-8.32,1,0.122,0.00118,0.00224,0.0833,0.734,174.009,216085,4
2520,Erykah Badu,Rim Shot - Intro,15QJXeFMsil7J8hHWaC8Ma,0.49,1997,0.818,0.236,1,-11.335,1,0.134,0.24,0.00942,0.163,0.299,80.108,117600,4
2521,Allure,All Cried Out (feat. 112) - Behind the scenes Video,1DViQw0p1vo0eAMRlUF4Lr,0.47,1997,0.613,0.464,1,-8.918,1,0.0241,0.176,0.0,0.103,0.176,139.802,275773,4
2522,Sublime,Saw Red,4EITMnFZ3LzjOuyath6EGU,0.44,1997,0.524,0.821,5,-6.519,1,0.124,0.00419,0.154,0.369,0.875,109.086,118693,4
2523,JAY-Z,Where I'm From,0R0zZnqPg7yOWb4PRmW8nC,0.46,1997,0.744,0.865,11,-4.661,0,0.35,0.0578,0.0,0.283,0.591,162.065,266733,4
2524,Teodoro Reyes,Vuelve Con Tu Papa,7BhoO8CvqEs2XZVOmbds3s,0.45,1997,0.651,0.548,0,-8.642,1,0.0392,0.649,0.0,0.309,0.955,159.88,193200,4
2525,Brian McKnight,Hold Me,6QwIRKpkyOoAZp8JPDFLgp,0.43,1997,0.866,0.476,0,-8.121,1,0.0522,0.0414,0.000149,0.0523,0.631,96.932,229000,4
2526,Me First and the Gimme Gimmes,Danny's Song,4ZOJVx6yd9qOd8Z8C2gkH2,0.46,1997,0.49,0.701,7,-6.488,1,0.0524,0.000473,0.0,0.157,0.606,97.859,129773,4
2527,Boney James,Sweet Thing,3M44mD2haxaLsG6chVL9l1,0.45,1997,0.651,0.613,1,-8.317,1,0.0339,0.175,0.00177,0.127,0.629,76.962,234733,4
2528,Lee Ann Womack,The Fool,1rVZ7EqoVJfrciRW80Uljh,0.45,1997,0.517,0.279,0,-10.604,1,0.025,0.498,0.0,0.126,0.287,80.098,212920,3
2529,Foo Fighters,Up In Arms,05TcC5ZN9rp8Glx8A9C2Nd,0.49,1997,0.262,0.885,0,-5.288,1,0.0831,0.000359,0.00426,0.254,0.178,166.645,135573,4
2530,DISPATCH,Out Loud (Live),1qmFsdNHa7QB1PRbSkkI0r,0.44,1997,0.678,0.262,4,-7.931,0,0.0617,0.822,0.0,0.096,0.231,80.953,212160,4
2531,Rahsaan Patterson,Spend The Night,14VwBAL1qSlG4ovOSYUQF4,0.48,1997,0.683,0.546,2,-9.086,0,0.0224,0.0388,0.000169,0.0633,0.735,90.018,293400,4
2532,System Of A Down,Peephole,53QqFzAWnl7D8IVBvCmRtc,0.49,1998,0.533,0.834,5,-5.525,0,0.0369,0.000892,0.532,0.197,0.355,110.543,244093,3
2533,Ms. Lauryn Hill,The Miseducation of Lauryn Hill,12Y1GaS44vga0G3rUtjFAY,0.48,1998,0.356,0.355,3,-11.125,0,0.0341,0.295,0.000107,0.151,0.653,69.271,235467,4
2534,Joan Sebastian,Bandido De Amores,5gbThduFQLh53m500xE54t,0.53,1998,0.415,0.504,10,-6.05,1,0.0649,0.824,3.8e-06,0.322,0.97,189.937,178933,3
2535,Grupo Bryndis,Cuando Vuelvas Tú,2l2hVRyIl7LW6YJdNRohhz,0.49,1998,0.631,0.682,0,-8.905,1,0.0279,0.263,0.0612,0.363,0.91,80.043,236320,4
2536,Robbie Williams,She's The One,4lO57zZGFcj7vSY4QhfVDq,0.66,1998,0.243,0.609,10,-8.451,1,0.0323,0.663,1.13e-05,0.221,0.333,166.668,258027,4
2537,Morcheeba,The Sea,7MRI6ZNv3neLVYy2kQ91nQ,0.43,1998,0.538,0.742,11,-7.924,0,0.038,0.0188,0.09,0.0749,0.273,150.029,348053,4
2538,Fear Factory,Edgecrusher,12PJ8kfsZI7bZP3DGmsjqy,0.48,1998,0.654,0.794,9,-5.393,1,0.074,0.000203,0.000448,0.208,0.585,122.051,221400,4
2539,The Cardigans,Erase / Rewind,3JfkNCiXjHEVkbFfCQ417E,0.6,1998,0.743,0.697,11,-6.079,0,0.0276,0.000504,0.0126,0.106,0.585,103.642,218505,4
2540,The Presidents Of The United States Of America,Cleveland Rocks,5rsiXpifJ6NLCpdhTgOWU6,0.43,1998,0.438,0.816,1,-7.573,1,0.0564,0.0171,0.0,0.382,0.644,148.244,153093,4
2541,John Fahey,Sunflower River Blues - Re-Recorded Version,6CePeHbXmgwna8B5dC6xKV,0.47,1998,0.317,0.197,5,-20.666,1,0.0427,0.665,0.747,0.103,0.119,91.994,200333,4
2542,Outkast,"Return of the ""G""",1wYp8ISMvX8qrflPrBU9Yo,0.46,1998,0.48,0.615,2,-7.269,1,0.361,0.00214,0.0,0.29,0.202,73.427,289160,4
2543,System Of A Down,P.L.U.C.K.,5ZjfvGPEW7AZ00QZR2XQBJ,0.49,1998,0.267,0.931,2,-4.087,1,0.305,0.00274,8.34e-05,0.316,0.117,159.759,217133,4
2544,Faith Evans,All Night Long (feat. Puff Daddy),4Bh83s84d9YUiuLzeuF24N,0.49,1998,0.712,0.773,11,-4.595,0,0.271,0.0243,0.0,0.13,0.699,100.409,234253,4
2545,Black Star,Re:Definition,5ED4wu4LKC0iNR28iMtAyv,0.48,1998,0.41,0.864,11,-2.855,1,0.314,0.044,0.0,0.593,0.677,180.24,182973,4
2546,Nicole,Make It Hot (feat. Missy Elliott & Mocha),74nsOZqzZzyvFVvBy12I7Y,0.45,1998,0.76,0.458,7,-8.834,1,0.19,0.376,0.000229,0.143,0.581,84.08,267093,4
2547,The Ink Spots,"We Three (My Echo, My Shadow, And Me)",43a4zqUZL1vHH93EKBFkLj,0.48,1998,0.438,0.0555,0,-18.334,0,0.038,0.994,0.0566,0.109,0.273,79.939,198467,4
2548,Outkast,Skew It on the Bar-B (feat. Raekwon),6EQ4orawx8eo0aXH0pOKLE,0.46,1998,0.931,0.815,2,-4.801,1,0.295,0.221,4.31e-06,0.0584,0.528,107.647,195107,4
2549,Lil' Troy,Still A Bitch,5Iq2KlCMsnw2UWQykcQZHR,0.43,1998,0.702,0.537,1,-7.35,1,0.0325,0.0162,1.04e-06,0.0826,0.166,148.413,200600,4
2550,Ms. Lauryn Hill,Final Hour,7nY3NA1AvORewLU3BU7GNX,0.49,1998,0.847,0.689,1,-9.104,1,0.203,0.038,3.34e-05,0.108,0.61,92.082,256000,4
2551,Music For Little People Choir,Monkeys On The Bed,2s7tH9NDZU3kfwTNxvPAXo,0.48,1998,0.795,0.335,9,-11.022,1,0.115,0.449,0.0,0.0602,0.603,138.203,130427,4
2552,Tamia,You Put a Move on My Heart,3bhZuw0gZRLEOGeggjWzpP,0.46,1998,0.492,0.438,5,-6.984,1,0.0273,0.591,9.62e-05,0.116,0.204,149.74,372640,3
2553,Raulin Rosendo,Uno Se Cura,2jIeTDKCMcpyEzR3KCnIfW,0.55,1998,0.803,0.703,7,-7.58,1,0.0365,0.566,0.00066,0.0711,0.875,99.426,332493,4
2554,Outkast,Liberation (with Cee-Lo),1H6S9OkozTNvcASUX4Bfgb,0.48,1998,0.66,0.63,11,-9.615,1,0.147,0.0841,5.85e-05,0.0819,0.59,157.596,526373,4
2555,José José,La Nave del Olvido,2pOyQcM91HM3tZEiwZCraG,0.58,1998,0.315,0.306,9,-8.777,0,0.0293,0.757,0.0,0.188,0.465,94.334,215400,3
2556,The Offspring,She's Got Issues,2uUqUZtmUHMymhrW9c4gl9,0.52,1998,0.641,0.939,9,-3.609,1,0.062,0.214,3.33e-06,0.214,0.761,124.842,228653,4
2557,Mack 10,Get Yo Ride On,3vYtQVYdafP2EQyKM142EJ,0.51,1998,0.898,0.791,1,-4.688,1,0.219,0.189,0.0,0.314,0.766,98.766,217339,4
2558,Jayo Felony,Whatcha Gonna Do,4NaDFGF9v1loMWf6sHmbrk,0.46,1998,0.873,0.672,10,-8.237,0,0.363,0.216,0.0,0.0827,0.555,92.704,274027,4
2559,Maxwell,Luxury: Cococure - Remastered 2018,2M8tI5gnzbtV2Cy4jejI7e,0.45,1998,0.697,0.535,0,-7.713,1,0.0633,0.241,0.000116,0.127,0.716,98.992,332080,4
2560,Duster,Earth Moon Transit,43dQORo6QSBPTH27OwNgXl,0.46,1998,0.351,0.887,7,-5.736,1,0.0317,2.14e-05,0.746,0.169,0.265,102.378,263493,4
2561,Great White,Rollin' Stoned,0lmzRoEAZ3OKqnocLC5ByY,0.5,1998,0.547,0.922,9,-5.166,1,0.0605,0.00118,0.000406,0.0918,0.473,133.309,248639,4
2562,Neutral Milk Hotel,Ghost,5Rim1zEhBbmeKUPaMhDMh9,0.46,1998,0.192,0.943,4,-4.059,1,0.0828,0.0249,7.61e-06,0.135,0.218,136.369,248573,4
2563,System Of A Down,Mind,658IQdgfrqSIf58I1AkWyz,0.49,1998,0.434,0.668,7,-6.123,1,0.0985,0.00443,0.116,0.111,0.0369,143.18,376107,4
2564,Cornelio Reyna,Idos De La Mente,2tB3uYx2tuTiNrAfQxAflo,0.5,1998,0.463,0.194,7,-8.604,1,0.029,0.809,0.0,0.314,0.54,97.52,162064,4
2565,Los Caminantes,Quiero Que Sepas,7eZAVu7aU4gxDWfwqrAd4Q,0.48,1998,0.833,0.797,7,-7.844,1,0.0385,0.345,1.98e-06,0.1,0.984,105.896,175573,4
2566,R. Kelly,When a Woman's Fed Up,015A6ZcNAWSSuwY7iDcD1b,0.45,1998,0.682,0.579,2,-6.526,0,0.101,0.467,2.21e-06,0.0952,0.712,76.915,278760,4
2567,The Brian Setzer Orchestra,Jump Jive An' Wail,7FuRjlwyTY9uTAUgGpZtJU,0.47,1998,0.638,0.811,8,-5.43,1,0.117,0.0311,0.0,0.144,0.915,101.154,172933,4
2568,Sentidos Opuestos,Amor De Papel,6RTlokHIiobtIsthCLm3as,0.6,1998,0.829,0.951,4,-13.509,1,0.0541,0.24,0.262,0.172,0.858,129.995,248227,4
2569,Solomon Burke,Cry to Me,2sCf9tz6LHByczuVT7rqIx,0.57,1998,0.733,0.624,4,-9.849,1,0.0374,0.623,0.0,0.407,0.912,114.586,154907,4
2570,DMX,My Niggas,5ka9tzfUYOsFAz6cSUvFX6,0.46,1998,0.759,0.449,4,-9.938,0,0.43,0.0112,0.0,0.167,0.287,91.658,87333,4
2571,Frank Reyes,Vine A Decirte Adios,40dliSTZf3ABIqfvenH9TI,0.47,1998,0.848,0.528,1,-7.947,1,0.0433,0.383,0.00036,0.102,0.769,132.787,277454,4
2572,Steve Wariner,Lonely Women Make Good Lovers,1SUaDRrMBG2lYNQWG3OqsC,0.44,1998,0.727,0.381,1,-12.473,1,0.0308,0.116,0.000295,0.166,0.705,117.543,194733,4
2573,Grupo Bryndis,Una Vez Más,37HKATyByFROKQOjaggiPO,0.49,1998,0.68,0.641,0,-9.222,1,0.0297,0.232,0.000439,0.247,0.906,156.026,206467,4
2574,Rusted Root,You Can't Always Get What You Want,6UHbDgxRd8mPzugNInBx3y,0.45,1998,0.546,0.748,0,-7.262,1,0.0411,0.0319,9.76e-05,0.207,0.83,94.93,406733,4
2575,Jarabe De Palo,Depende,6aaPUBUFw9KEW1p1inVQv9,0.62,1998,0.703,0.534,0,-11.589,1,0.0303,0.117,1.04e-05,0.137,0.524,94.815,265160,4
2576,Lagwagon,May 16,2y2E0ix0iJWQWUMmlbTWjg,0.52,1998,0.337,0.985,2,-4.675,1,0.0787,0.000409,0.00027,0.238,0.371,103.95,176960,4
2577,System Of A Down,Darts,0GIvGfgr68OGkcCNFBAdrX,0.48,1998,0.524,0.818,6,-4.614,1,0.0942,0.000774,0.504,0.102,0.432,103.019,162600,4
2578,Edith Márquez,"Mi error, mi fantasía",4fQgdmcUMqmlhhSjQdMHTE,0.59,1998,0.586,0.525,0,-6.391,1,0.0273,0.151,0.0,0.191,0.38,86.091,228147,4
2579,Air,All I Need (feat. Beth Hirsch),7jOM0KIKgIppqIEvEjixaj,0.42,1998,0.327,0.425,7,-11.577,0,0.027,0.878,0.000873,0.18,0.165,93.946,268307,4
2580,George Michael,Faith,59eAcAyhYSLi5GKFrgHJzG,0.51,1998,0.915,0.497,11,-10.435,1,0.102,0.00547,0.000108,0.067,0.553,95.852,194493,4
2581,Paul Taylor,Pleasure Seeker,5SvuXJKhqhw8jnQnqKegA5,0.45,1997,0.664,0.737,11,-5.674,0,0.0498,0.209,0.888,0.0817,0.305,93.116,269893,4
2582,blink-182,Dammit,6HvUYS1xDfTCGWoeVrv3XS,0.63,1997,0.429,0.974,0,-5.136,1,0.0899,0.00168,0.0,0.164,0.33,110.373,165373,4
2583,T.S.O.L.,Abolish Government/Silent Majority,1R79vtF6xSaDdTrh8qId8W,0.45,1997,0.436,0.924,4,-6.015,1,0.0797,0.00603,0.0,0.278,0.448,117.426,119307,4
2584,Twista,Get It Wet,03DrwKCR5YhSyQiAQUqzxK,0.42,1997,0.678,0.795,5,-9.313,0,0.0822,0.00781,0.0,0.156,0.55,128.949,242960,1
2585,Wyclef Jean,Gone Till November,0jOXmNowR2j1hVpZMqnz9P,0.48,1997,0.677,0.503,4,-9.027,1,0.0867,0.0888,1.48e-05,0.182,0.417,85.926,207467,4
2586,Coal Chamber,Big Truck,1YKCrA82XHYjcghcLUTVoj,0.44,1997,0.498,0.797,6,-6.631,1,0.0554,0.0144,0.81,0.168,0.533,170.591,211067,4
2587,Grupo Limite,Sentimientos,63fzX0zDh53puRCV91DXqu,0.51,1997,0.659,0.517,9,-7.626,0,0.14,0.0737,1.38e-05,0.0803,0.837,179.881,172013,4
2588,Dizzy Gillespie,Bang Bang,211mkZYf9YaQhlev1Vze5F,0.47,1997,0.788,0.533,3,-10.645,1,0.0467,0.644,0.00189,0.0646,0.629,134.644,183333,4
2589,Ben Folds Five,Kate,5IyE1u0YZOHHkLaVRV7eGy,0.44,1997,0.536,0.868,5,-5.486,1,0.0316,0.188,6.08e-05,0.12,0.675,121.167,193880,4
2590,El As De La Sierra,El Periquero,3KyTItVyMCDvyvAnjlvpIL,0.45,1997,0.844,0.47,11,-6.38,1,0.05,0.364,5.51e-05,0.145,0.984,110.163,155427,4
